,business_id,compliment_count,date,text,user_id
323,0dr1FgqQSEMbaTu9SDqiIg,0,2011-07-12 21:51:34,"Lunch with Ashley .. $5.95 lunch menu with free egg roll or crab Rangoon,  soda and soup.",pkq41Qh9yGOI_4pwdVmmDg
324,aa0uz1y1-ziTOveuE34HTw,0,2017-03-14 03:42:36,10% discount happening during the soft opening,s_SzQvkDfn18Cquma7DndQ
325,gqo-fkQyjs4ojJnDIsJyiQ,0,2012-07-27 13:07:13,Busy but with barely any seating!,AWLMwFVdUCPtmo1IbQL3eA
326,mHvRAE2OrDRPW8y-m3mVaw,0,2014-03-26 14:23:29,Good clean store with wide selection,SRN1uHVsChLJAR42ryKqYg
327,z57kLRRnYXcaIhFZnxNJCA,0,2013-08-30 23:33:04,"Pesto chicken plate was very good, plus it was a great portion of food.",MMPsUlZKy3_IoyiiqoA-Xw
328,TDi57HZbK__cStfjhiSbcg,0,2017-06-21 12:34:55,Good classic diner food with fast friendly service. Not sure what else needs said.,uUuZ4-zISF8ouh7cCWAneg
329,hRL_qCrcu9UL773su0QabQ,0,2015-05-16 22:58:35,Fresh oysters on a half shell,V74paj6Zok4DvGnciFEZMg
330,RAh9WCQAuocM7hYM5_6tnw,0,2011-10-02 02:22:54,Surf & Turf FTW!,qjYXOBnladFYhciGBSgAMw
331,82mWTnfbGDE1jJ2NDMxfNw,0,2011-09-16 03:54:33,"Quick on to go orders, always get your order right as well",LWinqJdSeptUcP2jPvryhw
332,RZWx7pIsINH6nVqW7ys9cg,0,2016-12-01 20:51:44,"Has Apple Pay, just tell her to ""run it like a regular card"" and tap your phone to her credit card terminal. Fast and quick.",Hrdu7kKC-qocs2WDq3R7cA
333,E-gJXFFJwYIuCrH6zVQ-7Q,0,2011-07-15 19:40:32,Pooh kiss,F2IbnY4CpTfSxQijPtDKKg
334,M--CB6Fhp4XKxsR2PlcP9w,0,2011-10-22 19:55:36,Second order of business.....breakfast!!!! :),4EkDs9ZvbnmwGhmm6bGH7A
335,bn_QrUHgavXKIk_lTASErQ,0,2015-09-21 03:13:35,"Ghetto as hell! But if you're desperate, its aiight and cheap.",wzMXdjM-_DlDBkpg3xKnGQ
336,NCc227GObIORVxUXs-KWvw,0,2012-01-08 18:47:12,"Off Track Betting here! A little gambling, a little drinking...",HqArcGli2YESf7OeCqmZhw
337,B7qQmqD9H2UoOpShmHTfZw,1,2016-05-02 19:46:55,NOT open as of 5/2/15. Sign says 'Opening April' so not sure what's going on,90ZtCUwxXjUBvrdBgyWYyg
338,XsSgv3vBOyOBXn3Co8EVIg,0,2017-11-19 03:48:02,Good foods and music! Restaurant environment really nice :),NKh8NeJm5l3oC47KFXzV_A
339,ie8F4cL15JQi8cZVY78xRA,0,2012-10-18 22:00:37,"I really enjoy the Hella Hot roll, with slices of jalapeño on top. Definitely has a spicy kick to it, but not overwhelming.",nbr09iaLFOphTYbtKeF7kg
340,FTDle9JjFPesq9A0RwP5Ig,0,2016-12-02 20:03:06,The Winter Dream Tea Latte has a solid spice level and great balance. Grab one if you love chai. Make it dirty!,40m0541Z_KexYkdvvqHJIQ
341,y4ETe3DkcIjjr_eyeg5U5g,0,2014-03-21 23:08:11,So good. Food great and they serve local beer.,F2ORpML3xjAYzkqrc3_c3Q
342,AjWFFZN8KwyqJzzi0DyEsw,0,2010-04-18 04:11:16,Exactly what the French interpretation of the American hamburger should be.,d-784QgFNg6we_hsmLs_-A
343,lRu8vTCSOuxx4JfhSnRsMQ,0,2011-10-07 00:31:34,made it to an evening class of Alex's-ya! ultimate de-stresser!,T1jicY-vxpCOTl5SIdVLxg
344,kOufQMa8raTrokRPW2XraA,0,2015-06-05 18:54:43,move to downtown lv near huntridge,zgV0ZroIF956gw4cul8MHA
345,PqgYvanI0nZnMeh7tgr2gw,0,2012-07-22 18:03:47,Now with a fully vegan and gluten-free savoury menu.,zh7csWc3GAUksnShzGp-WQ
346,UdsRzANNn32tqdTU-CALOw,0,2015-10-07 04:45:02,"Don't selfie and drive, fam! How kayoooote are the props!!!!!",uERlyO-ASZag6XXouCrkhg
347,C7dj06ZUM-5P-_DMLckcVA,0,2011-10-12 01:13:01,Taco Tuesday- tacos are $2,7KfPI_otF_Lw27dL_y0aag
348,745DO9ToR7mODW13t9m3tg,0,2013-09-01 04:22:54,Everyone here is so nice! Open till 10pm!!!,4SQRH5isIdA4oSE8cVqWyQ
349,M--CB6Fhp4XKxsR2PlcP9w,0,2012-05-19 21:42:37,Mud slide.,N6llta3D8IVSPQ2k_rvWbA
350,dk7pJipvk5MNZotQd9suUA,0,2015-01-20 04:31:50,Closes at 8:30om now. :(,dLrMDYQ9TwfodJxYLfaKDQ
351,ye0-f9tgMC2UFyraGcJWLQ,0,2014-06-03 01:48:04,This one is open on Mondays. The Bell road location is closed.,cQK407Dkqyi9pf4Bqtum0w
352,Xww2E2ym5cWX3-91Ml5Bfw,0,2012-03-18 05:01:27,"Get pescado rellano, amazing...",4W19TqhxC0zt4eaJVIdc5A
353,F5NwIhL0FEfpsaVrT34h5g,0,2014-06-18 01:11:04,This place would also be good for retreats and birthdays!,z_29RYsLIttKgrQsm6BRTQ
354,jlpseJr1CS8aCMieENkQ8g,0,2015-01-10 18:56:46,"These guys, except the mustached guy, are inept.  Within 15 minutes I witnessed 5 order mistakes. They left my sausage in the microwave.",Jn5hv5T5biR56PW_DPj7JQ
355,6fPQJq4f_yiq1NHn0fd11Q,0,2010-02-26 01:46:43,Nutella!,kW2dk1CWihmh3g7k9N2G8A
356,H3cmYaIw2LOZ5ZM_Bt2v8Q,0,2017-10-23 16:38:26,Nike Clearance store is open!! Running shoes only cost $54.99-$79.99... even cheaper than Vaughan Mills :p,Yq6ftyu2bmeLVPGW4FCJYQ
357,LwQB9H3jZ9wTk24Lr-AnZQ,0,2014-03-16 21:35:25,Try the sliders,vuuvDlv1t8jZlNnikbdDEg
358,3lyrgCW4jb3sB8oJQTJd4A,1,2012-07-26 20:57:41,"Get the BEEF!!! RC cola too! If only da Bears where on! Sorry Luke's, this place my new favorite!",FnJtfMReJJq1y3etLxfb_A
359,yeOrWfs0YNB1_4Ntj4gvLA,0,2015-02-06 21:46:37,"Friendly, relaxing. Very clean. Will be back.",vnJtVdz_VMEse_fjlWKTfQ
360,35X1ZV9tSEqB__yJEAhuhQ,0,2017-06-26 22:30:20,"The customer service is great from the guys who are receiving the cars for services.. indeed all these guys customer service skills are amazing. The only issue was I asked if they can wash my engine. I even want to pay for it.... there is a new boss inside the service area, he did not want to wash my car engine just because he did not want it. This employee-boss killed all the great guess service that other employees are offering at this establishment. Other than that, great place place.",2CdbMotfKkuVH5mhPauxbQ
361,OHKHYMQoiGSRqim-USCadg,0,2012-05-28 10:59:01,Even at 4am this place is clean and well taken care of.,LisTsUqnQ5RoW6reg6hyWQ
362,f_R4-FMtQ2Dj6m8LNuse1w,0,2015-06-04 15:34:29,Friendly staff. Lively bartender! Delicious dessert,F4Q0v_4UO59uD1WixpDeAg
363,mX9dR2hu28dOHchl7I0Osg,0,2014-08-28 20:29:20,Coming around dinner time proves quite difficult to get a good workout in so I workout on off hours for best results :),cbDkfXdJqZx1kSOZDEC3fw
364,Kdhcw8qUBTmv_4UQv8pymA,0,2016-05-03 00:10:00,Happy hour weekdays 3-6pm. Select beer + wine + well only $4.,MydYq5iMmRNVNk4K-GnXgA
365,GdCRQU3VCh_x8fY84mbwYQ,0,2015-01-21 07:29:10,"Excellent food, huge portion , a bit pricey.  Sultani kabab dinner is the best in my opinion. Don't waste your money on dessert called ""firni"" cuz it's shame to call it by this name. They have just mixed up milk with corn starch and brought to a boil.",_NT4K3xZNt8qa_SXGVOXmg
366,RN0PTeMSF_eaeXN6VV7RwA,0,2010-04-03 19:00:34,Yellowtail sashimi :),U7htIjuZIBCfOZ-Pe2hptQ
367,lwuio1wYukQ_WaC8PPaS4Q,0,2012-01-11 11:42:24,Impossible an alien has taken over!,CbmNBkKa9QKNxPiN_whFUw
368,ioJpupDt2Wm-DHw9H8Q9Mw,0,2012-08-04 01:15:07,This is the best happy hour in town!,c7rg2AS7ZNV0sdq7mbBkXw
369,9twvPNyg64-QfqxZb7e35A,0,2017-07-15 03:50:49,This is now laguna bay,9EJPUru7ORXoCFF033zP7w
370,Vbal-AZnu2w6NttIKfdjDg,0,2017-03-28 23:15:09,Great coffee! Cute shop and friendly staff and owner. We will be back when in vegas!,HROQ8uixcb4S-0z9TfAOIw
371,st3edcZn4G-LzXW0wW5wFQ,0,2012-01-07 02:03:46,Say yay for cam connectors !!!,oknzpMgHOnbijayveG-PKQ
372,OSF8Iy5Xq-hAN4-zhDVS4w,0,2016-08-18 17:43:24,"Lovely cute place with miss & hit menu (overall A-okay), okay drinks and slow not- so- attentive service. Not a bad place to grab drinks in this neighbourhood but wouldn't recommend for a full meal",_ZsXsLg6rHvCzud00Pgk7w
373,u4icCXldY7ALU2eV3wdPgw,0,2016-05-04 08:39:28,Can be difficult getting in and out of this location due to traffic,ctXFXk9-m6PCMoI-Nz2_XQ
374,PWW_jT4tHP_r1S18ePJyTQ,0,2012-07-22 20:30:46,The bbq chicken pizza is a must try! Best in town!!,kycD78Z75r167eiSG8X6Ww
375,FlUimPjl-6AkZk0neebkWA,0,2017-04-07 00:59:04,"TPMS needs replacing every 100,000 miles. $240 for four.  Free labor though. Whew.",4d13xAX2jp2EbGF8I9eZZw
376,sn9sCsxAstrd6N-bigSz8A,0,2013-02-16 18:07:42,Prepay and get 20% discount!,u0bAtrQrgEoHjFybAl9FeQ
377,0jAexNHRHhkQv4zNYqenBA,0,2011-10-02 18:04:40,Bears.,dgAjJyH_B2aI0tsdUyjWyg
378,ug_NBv4W_5fZf3hi2h2U_w,0,2010-02-15 02:17:35,Get their woodfired pizza.  Indian food is just okay.  Stay far clear of the chicken wings they are not winners.,AlXx0P-OhUylep0jNi773g
379,ZiD-51ZPmx682EItg6Y3jA,0,2013-02-19 01:31:35,Tuna melt! Nuff said!,5gYF8vCPu6bs7kJ4dIB-9A
380,oNF-vT3PbCcncgQjPKFVeA,0,2013-11-28 05:05:25,The only decent coffee joint in snooty blueblood right-wing sewickley. The interior is aesthetically pleasing.,_ekUMPGWf4QB5uj6yAvGIw
381,2SedpQ674XBqyw3Wq4kyxQ,0,2012-11-02 15:12:04,They only accepting cash today,98S0b7UD-CGBGX0f4LPNvQ
382,dcrL22ant20s1thjdVGhLw,0,2017-06-21 21:42:12,Lousy and overpriced.,Ko6yE7f5bFqGB_80fqrB6w
383,tC-NwTuQGb37uIrZLFRLiQ,0,2013-07-01 16:37:32,"How are you guys so incompetent??? It's the first of the month, you know damn well it's going to be busy. Yet you only have 3 tellers and your merchant line isn't stocked with change?? Incompetence at it's finest!!",BI4jBJVto2tEQ0NiaR0rNQ
384,El4FC8jcawUVgw_0EIcbaQ,0,2011-12-24 22:04:36,Baby lions habitat!,7sNE58P4AvsX6QHE8ypCiA
385,Wxxvi3LZbHNIDwJ-ZimtnA,0,2011-08-01 02:06:40,Lets try my luck here,YslR3U1iwphOFYqvwSZ4cQ
386,M-fXuCV_oncmmNyXDug2rQ,0,2014-06-14 22:09:36,Great sale 70% off and take additional 30% off on these clearance items,LnX7-WmpML5bY6Fzlz468g
387,yQXnr78QZh4KUhgFw_cevQ,0,2011-07-20 05:48:33,Come by in the late afternoons to redeem those treat receipts from the morning and get one ice grande drink for $2.00!  The place is empty.,A0j21z2Q1HGic7jW6e9h7A
388,LZfD1fThijhkNkzv4rUWSg,0,2010-03-07 19:52:05,Girl scout cookies?!,8-c_N_vSkwVieg8sHn_Ppw
389,stbX9rtRIpDF-VymOwHJ8w,0,2011-08-11 08:28:17,Wednesday,o4sfrn1ziZ-7yasx2127xw
390,GHS1rVjO-RMcRB6WJLpCDQ,0,2012-01-01 22:02:30,Maybe i should have lester hang onto my credit card before i get too crazy...,V66QZYkxG6FJ03nvf9SMIA
391,VgSF_jQ8St7A2DhdafRDCQ,0,2017-05-10 00:26:31,"Affectionately called ""The Queue"" by locals, and home to the 2015-16 NBA Champion Cleveland Cavaliers.",0sl4I8R7znWXp_K4A0nZ_w
392,bXxRryuNDa1ZROvIA2J7-Q,0,2012-10-06 17:32:32,Beautiful day in Boulder City...bring your dog and the kids!!!,3nDUQBjKyVor5wV0reJChg
393,lhjUxj7lw5f4oAA8ml3Zlw,0,2012-07-28 20:20:08,Need gelato...,xq1zRJz5VHgEKiCaI51_Gw
394,hHe1mFDxxrtejXHfiysJJg,0,2017-04-27 05:33:51,Pot that melts is never good pot,AX6_NL1_GTM2tcN9jn8mQw
395,YrVoo51-y4jMxpZh-kPRfw,0,2011-10-09 19:16:22,Brunch with the love of my life!,DCb1NHozrcKBKokL7z3LfQ
396,agGJSdMTRrkA6VrYMbC-SQ,1,2014-09-08 21:22:23,Out of salad today,Y8adrWFzckrjuC11aAs9Og
397,F4EwSP2fjntxwiT6AAKsVw,0,2016-04-22 01:01:01,One-star customer service tonight.  Never again.,BA9SDRZGyRcUMxTdUTVhmw
398,OLrcJhNki2C-XzPYNB-BaQ,0,2015-09-09 05:48:35,Awesome Coffee!!!!!,XZTFUoglgrfT-EBWAwKnRQ
399,rnx0KHHTD9Yvr2BWAWwQ4g,0,2015-01-16 02:41:23,So many gluten free options! Even a gluten free fish fry and gluten free cupcakes.,Q1IENmNc6bdDruACmhy4mg
400,VUEbOHYJYcnmjfsnxCitiQ,0,2012-05-19 23:22:20,Fueling up for Mexican night @kinetik!,IPNI0-4Qdv7xENcx8EI5Tw
401,46zwhZduYYqI2pKQyrd1Pg,0,2013-12-14 08:21:52,Pizza & wings. These are a few of my favorite things.,CQm1OAqGQJvtE-B4jQRz0Q
402,uhux2R0hE_tTcKLv3zSmew,0,2011-05-04 23:35:05,Afternoon snack!,t2nPIKI2iy8VG_cfFD0Vmg
403,blU2m56zkJc0SucLnbc4vw,0,2011-07-16 17:07:50,Brunch!,B-eObkICy_LFjMfrUfW6Yw
404,l-Zjik0MbpabQPv-nNp9YQ,0,2014-03-15 16:40:21,"Street parking went early took home apple fritter strawberry zeppela, cappuccino great
Took a Huge cold cut sandwich and Greek salad home for lunch, great bread fresh
Next time  porchetta  sandwich
Guess what porchetta in assorted with cracking skin so good could only eat 1/2. Dinner the rest with salad!",-vfjOBjztq9rOtOK7YMVXQ
405,icsmeOong1Ac5AcwKKuqgQ,0,2014-06-08 06:10:28,Grab the Tamago (egg) burger with a side of Jazz Fries...you won't be disappointed.,Ozmf732ox-TNhfKrjWBXpg
406,ZzEIraKkYkhWqnFu93Vf-g,0,2013-02-20 01:52:47,"Wow that rice pudding is terrific!  And is sprinkled with crushed pistachios.  And ""the Bob""  little pastry is soooo good",Gl9XFtwFgIifENxZKqRSfA
407,2fqHO2vFbcwVV27c_Irm8Q,0,2016-12-06 18:53:16,The best movie theater!,t_uV5QZeKuuiTEEMsGPtQg
408,EeOrrSmqNIoVnLW9kjEfOg,0,2013-12-04 18:24:29,Great way to see the area & it's free.,RuYYtPAdhVjQ6u6GqmgZHw
409,ZdFl7MqnF09dcifG1j7l_w,0,2017-06-28 22:56:22,"Bugs in drinks, beer taps don't work. Takes forever to get service. Won't be back",xSQerJqLmSXuCUATRA86_g
410,Q-fXNh68OldNdotEVEJuhQ,0,2015-09-10 18:52:33,"Good gamer promos, delicious food and cute, friendly staff. Must try!",shYLM4g_3C5LU4Jb7KW0eQ
411,ZP39Z9C9l47QaiiXlRSrNA,0,2017-03-18 23:15:53,The martinis are great,1_fwIUwAC5NEF3uhCXMaHg
412,pJQSdbrtQQVstMUUIICSsA,0,2016-05-01 02:37:42,I don't have any problems here,FiHiGLDPsNv7nzgpUXgKlw
413,8yfNxQH1MOaPorSR_Lmj9g,0,2015-01-26 19:30:38,avoid this place,8LHmg3kR_e1S-8WSxMyCdg
414,D2ojX9bvE0_-aIj9BhdZZA,0,2014-09-07 17:00:43,"The food was much better than my first visit last year. The service, although friendly, was A LOT spottier. So my 3-star review still stands",RTlvmyy3b0EQWZOzJBtojA
415,bZtukyhyV1oVmUU3yRBPbQ,0,2016-12-04 01:08:18,Great lattes and good coffee,zPrnD3FdU7zouX0JhJgOrg
416,p0mrAI9F5obInFizyfc_0A,0,2016-05-20 00:29:53,Great burgers but amazing salads here,nT3oVWhrFsrcqiEbSXB4zA
417,Lhaj-hGoMgw70_vbFW9a9Q,0,2012-08-03 19:29:35,Now open,UXZDRVdx8eJqdqb13Bcfcg
418,Oe6cb42EkFvIWwEIooY-OQ,0,2010-01-30 05:36:09,Italian market salad,zdZNqX4Gr4M7IIDo9lTKXQ
419,N0apJkxIem2E8irTBRKnHw,0,2012-05-28 13:57:59,Favorite place to eat @ The Grand,fAPfgpJo_0xvU98ocYrubA
420,RNi6tW22UMgHwWLAb0mYdA,0,2012-10-07 03:47:51,Holy cow. Literally... The prime rib was a holy experience. What a neat restaurant and the food was delicious. And there is plenty so skip lunch beforehand.,29KnJybaavIMuqTetQZogw
421,sWucpMb_MDdqAthWFFisow,0,2013-02-03 00:02:48,Great Matzo Ball Soup and fabulous desserts!,PRKCvxZWx48sZpw_tLlbpw
422,1bdwB6hxMUnSKF8bCsmuZA,0,2017-03-16 02:55:04,Grand opening special 20% off everything 3/13-15,dsaj_eA71FvpUh49zzKcGA
423,-sAr-LA9TsIdl37UjwBlvg,0,2011-04-18 01:34:33,A little late but better than never :),gru76BjkRY6UQVcw_yAxiQ
424,9h8ufGEG_kUf_H3Lq81veQ,0,2014-03-15 00:24:11,If you come ton pittsburgh you have to try the burgh's famous diner!!!,hj1uOV27vN_3KfD3Qd4dTA
425,Q3BUdZTMw8KRd-3QYtTyAg,0,2013-02-08 01:38:31,Complimentary mushroom toppings,m7z-tX6XDZ27xGhGjnI21w
426,bzI2YREsxDomhVvvaZmcSw,0,2012-03-19 03:40:25,Mmm tequila lime chicken pasta,53hTHxGUy7AC8Oz7BE7-3g
427,Lw9EBaDVg5R36dIE6N2oqw,0,2012-08-03 04:38:21,Two nights in a row...awesome food,Obh34RuSKoIorSY7pEPEyw
428,6fd9EIo9TAFvJLkfC7_qYA,1,2017-06-26 15:42:47,"Better come early , before long cues. They have tasty house sausages.",Z7xuJ9P_rMtBvi4aFmP7zw
429,eJNHwNoCk_hZbK8AeHDZ9g,0,2015-09-03 14:25:22,Love their ribs ..its seasoned to the bone.  I got my friends hooked on it!,84lmIsZzMOX5oKL79Zv2vQ
430,4KfDcE9iU2isFpoaKeDpgw,0,2014-09-03 03:44:24,My favorite library in Vegas! The hours of operation are posted online monthly.,ROXy7nX-Z1S11btsuQRl8g
431,e5Qw3r7mkwPLcdDzZzTeew,0,2013-02-10 21:25:32,Great sushi at great prices! Love the cracked out edamame!,Sme_0jk0mJPWIMjGzKqBbQ
432,htYiZKFOaiThBmPOAdT5PQ,0,2017-11-30 03:21:38,Select $8 car wash when you buy $10 in gas. Your car wash will be free (check receipt for credit)... just punch in code at drive thru wash! EASY PEASY and FREE!,2eToXGVa0Fzti8drf3HaoQ
433,JUFIUjadF1rCMQJ01VOMow,0,2015-06-08 01:44:39,"Based on our 2 experiences and after speaking to many locals, this is not one of the 'better' sushi restaurants in the area. Small rolls, small selections and not always the freshest fish",2CALR5iCk-ZkyFcKJ27DUA
434,Xg5qEQiB-7L6kGJ5F4K3bQ,0,2017-09-21 17:52:13,Food is outstanding and service is even better. Great place a true treasure.,dfs7U8cJpU-OqvHbvhWWUg
435,AbRIvxhf1rYH7dBjJZgyPg,0,2016-11-23 01:55:06,Amazing staff. Always friendly and on time.,Fbb0xtV33sBhrWD2B6L3SQ
436,azxeH9W14hzFnZyuOm8JdQ,0,2012-10-11 20:34:39,Small but packs up really quickly...hey its the airport,CVIhVN2g4oUhLfgimO1iDw
437,IlGba2NVZoQH28zEUZAX1Q,0,2014-06-19 23:57:59,This place does not exist according to the yelp map marker. I googled the address and it's clear across town on the other side of Henderson.,sELpZpITOy9abQB3YY2Ugg
438,ZFyJ83LJkkO1dP82kzXKNg,0,2012-06-06 18:10:41,Ask for Jackie she rocks! Best time ever!,DHUfDrzWi0rTSel-14RLoA
439,7qHU_Zh5qEJP3DaaBHqWBg,1,2017-05-21 17:42:42,They are no longer offering their meat options and switching over to a vegan only menu,CQ67NJigSe5-uBDX3b_CUw
440,mZK8IBkMFzOX2UmA7_BylA,0,2014-03-23 16:02:18,Quantity quality and value!,gmZn_IJHanPYxLPJVComGQ
441,xTBhu4RsILyo82lVPBMG8A,0,2013-05-23 04:04:28,Open late.,quH7oYf3C-_klKjP-cklCQ
442,BxKe9Xt_fN6qBzrTofHuEQ,0,2011-04-28 02:19:43,OMG insidious!!!!,MbKhZ5jip0OVZ_4Lx3S0lg
443,0nasnxiDSVmFmh7s9sxBAQ,0,2012-08-04 01:14:55,As basic as basic can be,6Nk8WX1STMTEuKjmRlrh6A
444,JfHXzulF6yIKgA22YYPedw,0,2010-11-21 00:41:36,Cindy and jon's rehearsal dinner and my first visit to Aunt Chilada's!,dIIKEfOgo0KqUfGQvGikPg
445,tJITTrheGN4ZZ25xMqWwnA,0,2011-07-26 21:41:45,Ewww. Gross old people food. Denny's is better and that ain't saying much.,unY-F7AsYkQDvILMpd3jPw
446,vOdiLz0dTiyHmkbv61HYGQ,0,2015-03-18 12:12:39,Nope.,X0OtLyvbo21FUSNXn9qAmQ
447,8YJOMfdnk42v3PvpkDxJGg,1,2014-09-19 03:14:18,Sam's the man!!,y3FcL4bLy0eLlkb0SDPnBQ
448,r7IvPMyza853adkAvi1RNQ,0,2014-06-05 03:09:12,So for the service in the restaurant sucks!,QzebJb11d4AIIVi9kCekqw
449,li99_TrLe0pyXZRBoOqkBA,0,2018-03-20 23:42:14,"Notice posted reminding people that they don't sell any tickets, tokens, or the TTC Metropass inside & that they do not provide change. Exact change required. March 2018",sYl1niCXXzFbyI4UPouM3w
450,RtnTbhWYw4QjKhoTBV37OA,0,2014-08-24 03:10:08,"Fun atmosphere, Summer Salad & the Jumbalaya had good flavor. Very enjoyable.",VLGMvHs4TKxyQboYv9Jr8w
451,HD4JDFoc_htq5VYESJT8gw,0,2012-07-28 19:31:21,Wings with pops. His first time here.,d7ADBopz58fcAi3iBMhchg
452,gG9z6zr_49LocyCTvSFg0w,0,2012-08-02 05:59:44,A gave,6OsqYvCScSAcqP9jQcOAlA
453,HumV0E5AE0MmyusDpd0b7w,0,2014-06-05 17:50:40,Carne asada burrito double tortilla!,0aX2DOWKV54jaQM-Vp1PvA
454,SeQlCrKvyM2j8m_75gtouQ,0,2012-10-01 13:15:54,Great Farmers omelolet,QI6OZfsflX-ZsPeaXAwSMw
455,y4ETe3DkcIjjr_eyeg5U5g,0,2014-03-20 04:24:06,amazing vegan comfort food for cheat days,zgV0ZroIF956gw4cul8MHA
456,VA95qAV2PRH9gtTi2Vfv4Q,0,2017-03-19 16:49:37,"Mushroom pasta, Mafalde ai Funghi, will be your regret if you do not try this!",i1Z3NOdcuY-JuP2fJEsQbA
457,z_DGwPyUPgCk5Q7-WunsbA,0,2013-05-23 21:25:00,Space is limited. Service is pleasant. Food is excellent.,9iWKo3AbBdkvVqKiTKwDLQ
458,i7mun1-ScNG9KGfI3ehcnQ,0,2012-10-11 16:27:07,Minute clinic hours. Mon- fri 8:30-7:30pm. Saturday 9-5:30 Sunday 10-5:30,VbfaQcyRqSZ0rGvhgg-3Fw
459,QTH_XGh4rWYdd0fTW-tUDw,0,2011-12-30 19:49:24,"The food has been more hit than miss as of late, but these stores are in disrepair.",XPNiTbrKL7f0_6L0lrbZlg
460,CB8_BQHSOkQiTCl5em9Xvw,0,2016-12-01 00:40:03,"Brand new, cozy little pierogi place!",AOyx5wLOfgYBKoZ6v7SHlA
461,iob-hWxzVOsZxC5sh0EdHA,0,2013-08-17 17:56:03,"First time dining here, and the salsa is amazing!!!",R9XWVIIn5pI7ZGf-NX8ukA
462,Y4sjU-nFzFwoHsBFK3jDIQ,0,2012-03-26 16:53:34,Smaller than most TJ Maxx stores.,UYcmGbelzRa0Q6JqzLoguw
463,uX2hjcnQIszqyNKqPP9e1g,0,2017-11-05 21:23:09,"OK yall. *BUFFET* works like this: pay in parking lot, you've got 3 trips for dine in, 1 med crystal plate to hold food, cake stand holds bread, cucumber lime water and tea the length of the bar",r-zUIQPaHzvIyL93wQaoiQ
464,FQXu06x5D5huxPbK04DItw,0,2017-02-22 17:29:40,Triple Tacos - Gladiator,6tbXpUIU6upoeqWNDo9k_A
465,OTir3s3_WkoBP1MCkMf4Mw,0,2015-05-26 14:37:50,"Hands down, best nail salon on the east side.",_kpe0jAY6ShwvtZPXGI1TA
466,O85iR6k-pDHpRFwXlppdSw,0,2012-01-07 21:39:16,First time here and it's a very promising place. Tried the Hamburger Steak with Sunny Side up and it's pretty bomb.,RDtoAKtFjv632JvVtguMZw
467,YO8sWa0wYChH6DQWnE6NFg,0,2012-10-05 18:52:23,Latest breaksfat ever,nOcP-0PIg4REFX4JeR49aw
468,uOWWk2duBzNao8fiQFWkJQ,0,2017-03-12 19:47:55,Great lunch specials. Really good sushi!,_CQetImJGo97dAIM0fjsSA
469,KEWfF9p7SmABOl-AY0fJdg,0,2016-11-16 21:37:33,Bad!! Tools they use aren't sanitized. Very harsh with your feet,-o8qqlFjEDq849SQEoqhcQ
470,e59uNE07Gf-yrIl4rX3KZw,0,2015-01-17 19:22:39,They are open Saturdays!,eWD-kLqwCf1MaZxvO4yDLA
471,7dKIMvsTQI6zO-NYdRmrwA,0,2011-04-22 23:41:06,Friday and Saturday All you can eat Cod and Chips $10.95,exib1tEtfch9DumbyanNCw
472,2pOE6yvSNjJ7RNV5in_nLg,0,2016-01-10 16:46:06,Busy Sunday crowd but beginning to thin out. Next round will hit in about 30 minutes when the Churches finish their 11:00 am services.,GGTF7hnQi6D5W77_qiKlqg
473,25Qa4NoliJ75F_6u3nqZhw,0,2011-07-30 22:00:27,Making room for all the junk I'm going to indulge in this weekend :P,y1F1QhvHlL5RMBU7dpYK1Q
474,CgnHLwWbteqb8qxcZgBLyw,0,2011-04-14 02:53:17,Nice pretty Thai BBQ. Service is good but smile would you please. Portions are much smaller than the L.A. Thai bbq.,zh7sSdnM3CefK8RBRWahZQ
475,JmI9nslLD7KZqRr__Bg6NQ,0,2012-03-23 04:47:58,The local time is 9:48 pm and it's a nice 77 degrees.,w3xqft4amacLrtswH7mrzg
476,8mIrX_LrOnAqWsB5JrOojQ,0,2013-08-30 22:54:45,Twilight Zone has four flippers!,7Oe6ikklTjVBbEFw9emLcA
477,5q3KXqawYgu5hd11mCXlVQ,0,2012-11-17 00:01:37,Sake bomb!!!,yZdfEKXGAnEISaSMYTRPuQ
478,vukjcARwa7rWfwD3Z4xTOA,0,2017-06-14 21:33:37,"It's freezing inside. Outlets and usb chargers all along the walls, but limited seating. Parking lot.",vxdyFpyiWkbSOYHefhB_dg
479,veUZ0PzegME87yvicpAWuw,0,2012-10-06 16:21:04,Fire roasted burrito is delicious,yis0tDX83YnFLzUbKZ_KFg
480,j3IEZP4nQAt7fkxmerLMbA,0,2013-08-30 23:24:37,Love me some Winghart's... One of the best places in Market Square.  Everything is awesome!,hLVq7VSJBHZwqurwWoCmpg
481,-Ht7HiGBox8lS1Y8IPjO8g,0,2011-08-09 03:59:42,Open until midnight every night!,-fQPzH-e-ubDIiLQhybEjQ
482,-xkEf2T_2bM_n0rMmH-svg,0,2015-02-20 19:57:09,Best sub's... Hot.. Lots of meat....,nwQ_nIxVWYByTTqXiCQLAA
483,7_n9hWnaWKRCUOLNPlBLwA,1,2012-10-26 23:30:14,Bring ya sweet tooth :),6ZC-0LfOAGwaFc5XPke74w
484,QwV5P0M3R4ANjOOfGWVYqg,0,2013-08-25 18:35:43,always Great service!,uSPxEx51U4P4nipshGquEA
